10335	Canis lupus
1644	Canis lupus
1555	Canis lupus
5014	Canis lupus
2002	Canis lupus
9476	Canis lupus
4492	Canis lupus
4705	Canis lupus
10609	Canis lupus
10646	Canis lupus
7183	Canis lupus
2749	Canis lupus
2698	Canis lupus
4466	Canis lupus
1477	Canis lupus
1562	Canis lupus
3048	Canis lupus
10698	Canis lupus
10986	Canis lupus
5529	Canis lupus
5399	Canis lupus
3157	Canis lupus
10437	Canis lupus
9445	Canis lupus
4903	Canis lupus
8149	Canis lupus
10238	Canis lupus
7045	Canis lupus
11400	Canis lupus
5602	Canis lupus
6752	Canis lupus
503	Canis lupus
4279	Canis lupus
6831	Canis lupus
3716	Canis lupus
1647	Canis lupus
2209	Canis lupus
7020	Canis lupus
2048	Canis lupus
7806	Canis lupus
3004	Canis lupus
2414	Canis lupus
11672	Canis lupus
10775	Canis lupus
9326	Canis lupus
9070	Canis lupus
5481	Canis lupus
6170	Canis lupus
4025	Canis lupus
7683	Canis lupus
1140	Canis lupus
2197	Canis lupus
1807	Canis lupus
10788	Canis lupus
7152	Canis lupus
7056	Canis lupus
5802	Canis lupus
10815	Canis lupus
11464	Canis lupus
6969	Canis lupus
6312	Canis lupus
2185	Canis lupus
3403	Canis lupus
522	Canis lupus
10944	Canis lupus
9304	Canis lupus
8988	Canis lupus
10315	Canis lupus
72	Canis lupus
3987	Canis lupus
954	Canis lupus
10818	Canis lupus
8713	Canis lupus
5347	Canis lupus
9227	Canis lupus
10653	Canis lupus
2620	Canis lupus
5995	Canis lupus
4372	Canis lupus
778	Canis lupus
6991	Canis lupus
2027	Canis lupus
6981	Canis lupus
3749	Canis lupus
10037	Canis lupus
7094	Canis lupus
4424	Canis lupus
2321	Canis lupus
9110	Canis lupus
1600	Canis lupus
3631	Canis lupus
1524	Canis lupus
11309	Canis lupus
10240	Canis lupus
10194	Canis lupus
7766	Canis lupus
4051	Canis lupus
5476	Canis lupus
7323	Canis lupus
7044	Canis lupus
7842	Canis lupus
1904	Canis lupus
7519	Canis lupus
218	Canis lupus
8728	Canis lupus
2005	Canis lupus
11637	Canis lupus
6588	Canis lupus
8819	Canis lupus
10923	Canis lupus
10793	Canis lupus
5879	Canis lupus
4096	Canis lupus
3136	Canis lupus
8972	Canis lupus
4857	Canis lupus
5847	Canis lupus
1945	Canis lupus
6497	Canis lupus
2243	Canis lupus
10745	Canis lupus
7143	Canis lupus
5906	Canis lupus
3592	Canis lupus
8201	Canis lupus
9165	Canis lupus
442	Canis lupus
10144	Canis lupus
4199	Canis lupus
1517	Canis lupus
9676	Canis lupus
10590	Canis lupus
9667	Canis lupus
8582	Canis lupus
10791	Canis lupus
7326	Canis lupus
2602	Canis lupus
1266	Canis lupus
9482	Canis lupus
4520	Canis lupus
9929	Canis lupus
2213	Canis lupus
3996	Canis lupus
3782	Canis lupus
3760	Canis lupus
10339	Canis lupus
4392	Canis lupus
10890	Canis lupus
7632	Canis lupus
1836	Canis lupus
7640	Canis lupus
4610	Canis lupus
3858	Canis lupus
4994	Canis lupus
1267	Canis lupus
8073	Canis lupus
10622	Canis lupus
5983	Canis lupus
1997	Canis lupus
3652	Canis lupus
3098	Canis lupus
6423	Canis lupus
1310	Canis lupus
8734	Canis lupus
11247	Canis lupus
7868	Canis lupus
795	Canis lupus
8237	Canis lupus
9276	Canis lupus
5611	Canis lupus
1175	Canis lupus
8909	Canis lupus
8242	Canis lupus
11352	Canis lupus
4890	Canis lupus
10189	Canis lupus
7117	Canis lupus
2159	Canis lupus
11168	Canis lupus
7604	Canis lupus
1952	Canis lupus
2706	Canis lupus
9739	Canis lupus
10581	Canis lupus
10332	Canis lupus
10095	Canis lupus
9385	Canis lupus
4954	Canis lupus
11149	Canis lupus
3002	Canis lupus
8437	Canis lupus
6827	Canis lupus
10127	Canis lupus
4740	Canis lupus
8784	Canis lupus
4762	Canis lupus
9280	Canis lupus
7664	Canis lupus
3861	Canis lupus
8372	Canis lupus
10479	Canis lupus
10849	Canis lupus
8397	Canis lupus
9455	Canis lupus
354	Canis lupus
3079	Canis lupus
8832	Canis lupus
9713	Canis lupus
7670	Canis lupus
2172	Canis lupus
2520	Canis lupus
5208	Canis lupus
10690	Canis lupus
11039	Canis lupus
6750	Canis lupus
4697	Canis lupus
3028	Canis lupus
519	Canis lupus
3946	Canis lupus
426	Canis lupus
9279	Canis lupus
2426	Canis lupus
11310	Canis lupus
4373	Canis lupus
7949	Canis lupus
1065	Canis lupus
5956	Canis lupus
3238	Canis lupus
11143	Canis lupus
2733	Canis lupus
3075	Canis lupus
8870	Canis lupus
10392	Canis lupus
8052	Canis lupus
8290	Canis lupus
10501	Canis lupus
5587	Canis lupus
9784	Canis lupus
11607	Canis lupus
3465	Canis lupus
2946	Canis lupus
3972	Canis lupus
9004	Canis lupus
1493	Canis lupus
10878	Canis lupus
5862	Canis lupus
2909	Canis lupus
7052	Canis lupus
2104	Canis lupus
4682	Canis lupus
1241	Canis lupus
3637	Canis lupus
7611	Canis lupus
8745	Canis lupus
3223	Canis lupus
10441	Canis lupus
2838	Canis lupus
4760	Canis lupus
9182	Canis lupus
7350	Canis lupus
10020	Canis lupus
820	Canis lupus
2731	Canis lupus
640	Canis lupus
2807	Canis lupus
2232	Canis lupus
3103	Canis lupus
4291	Canis lupus
2908	Canis lupus
2059	Canis lupus
11572	Canis lupus
5650	Canis lupus
5115	Canis lupus
10872	Canis lupus
5931	Canis lupus
1222	Canis lupus
6056	Canis lupus
3566	Canis lupus
2203	Canis lupus
11013	Canis lupus
5485	Canis lupus
7291	Canis lupus
7841	Canis lupus
10257	Canis lupus
5515	Canis lupus
6157	Canis lupus
9358	Canis lupus
5015	Canis lupus
10726	Canis lupus
2723	Canis lupus
1865	Canis lupus
3055	Canis lupus
9186	Canis lupus
7376	Canis lupus
5930	Canis lupus
10414	Canis lupus
1376	Canis lupus
9202	Canis lupus
3796	Canis lupus
8458	Canis lupus
1117	Canis lupus
1951	Canis lupus
5633	Canis lupus
6773	Canis lupus
5173	Canis lupus
6336	Canis lupus
11396	Canis lupus
5397	Canis lupus
7647	Canis lupus
6549	Canis lupus
8937	Canis lupus
5006	Canis lupus
10469	Canis lupus
1452	Canis lupus
6214	Canis lupus
7172	Canis lupus
857	Canis lupus
2124	Canis lupus
411	Canis lupus
1441	Canis lupus
11472	Canis lupus
1068	Canis lupus
7321	Canis lupus
11127	Canis lupus
8887	Canis lupus
6726	Canis lupus
10046	Canis lupus
1146	Canis lupus
7879	Canis lupus
1182	Canis lupus
581	Canis lupus
4565	Canis lupus
4308	Canis lupus
3309	Canis lupus
595	Canis lupus
8688	Canis lupus
3148	Canis lupus
4514	Canis lupus
4737	Canis lupus
7965	Canis lupus
3730	Canis lupus
5239	Canis lupus
8801	Canis lupus
5803	Canis lupus
5934	Canis lupus
7977	Canis lupus
6999	Canis lupus
7776	Canis lupus
2021	Canis lupus
6668	Canis lupus
6121	Canis lupus
2207	Canis lupus
693	Canis lupus
829	Canis lupus
10362	Canis lupus
2058	Canis lupus
6754	Canis lupus
1800	Canis lupus
3611	Canis lupus
5337	Canis lupus
10615	Canis lupus
4821	Canis lupus
6369	Canis lupus
5806	Canis lupus
2472	Canis lupus
11123	Canis lupus
3408	Canis lupus
8619	Canis lupus
6637	Canis lupus
11253	Canis lupus
2847	Canis lupus
6993	Canis lupus
5672	Canis lupus
361	Canis lupus
4729	Canis lupus
10131	Canis lupus
8333	Canis lupus
10692	Canis lupus
6585	Canis lupus
7330	Canis lupus
2165	Canis lupus
4764	Canis lupus
4571	Canis lupus
9828	Canis lupus
1041	Canis lupus
4925	Canis lupus
11025	Canis lupus
5021	Canis lupus
7565	Canis lupus
4047	Canis lupus
4203	Canis lupus
511	Canis lupus
1215	Canis lupus
6516	Canis lupus
1849	Canis lupus
6464	Canis lupus
792	Canis lupus
8369	Canis lupus
4324	Canis lupus
9488	Canis lupus
4932	Canis lupus
6530	Canis lupus
10816	Canis lupus
1547	Canis lupus
10348	Canis lupus
1294	Canis lupus
3575	Canis lupus
7209	Canis lupus
6686	Canis lupus
4057	Canis lupus
3617	Canis lupus
6239	Canis lupus
2142	Canis lupus
1408	Canis lupus
9617	Canis lupus
694	Canis lupus
3836	Canis lupus
10764	Canis lupus
7631	Canis lupus
4794	Canis lupus
1732	Canis lupus
5591	Canis lupus
2665	Canis lupus
10717	Canis lupus
4158	Canis lupus
1013	Canis lupus
2126	Canis lupus
7837	Canis lupus
6628	Canis lupus
10648	Canis lupus
10211	Canis lupus
8187	Canis lupus
5690	Canis lupus
10518	Canis lupus
4413	Canis lupus
10682	Canis lupus
2920	Canis lupus
3365	Canis lupus
3707	Canis lupus
5882	Canis lupus
4154	Canis lupus
3181	Canis lupus
688	Canis lupus
5207	Canis lupus
3043	Canis lupus
529	Canis lupus
3938	Canis lupus
9253	Canis lupus
9029	Canis lupus
9711	Canis lupus
8526	Canis lupus
8598	Canis lupus
4671	Canis lupus
8656	Canis lupus
2827	Canis lupus
2416	Canis lupus
7663	Canis lupus
8976	Canis lupus
3168	Canis lupus
8212	Canis lupus
4393	Canis lupus
10397	Canis lupus
9574	Canis lupus
4114	Canis lupus
6664	Canis lupus
4743	Canis lupus
10036	Canis lupus
3706	Canis lupus
3053	Canis lupus
6309	Canis lupus
6785	Canis lupus
3235	Canis lupus
802	Canis lupus
8176	Canis lupus
9529	Canis lupus
5855	Canis lupus
6105	Canis lupus
10781	Canis lupus
10587	Canis lupus
3317	Canis lupus
10160	Canis lupus
7097	Canis lupus
11454	Canis lupus
9247	Canis lupus
7427	Canis lupus
1759	Canis lupus
1707	Canis lupus
4200	Canis lupus
2910	Canis lupus
6615	Canis lupus
9206	Canis lupus
10063	Canis lupus
3908	Canis lupus
7012	Canis lupus
4631	Canis lupus
10644	Canis lupus
6927	Canis lupus
7592	Canis lupus
5070	Canis lupus
7833	Canis lupus
3344	Canis lupus
363	Canis lupus
6703	Canis lupus
1701	Canis lupus
2289	Canis lupus
1186	Canis lupus
1924	Canis lupus
10573	Canis lupus
3577	Canis lupus
8953	Canis lupus
4122	Canis lupus
6561	Canis lupus
1203	Canis lupus
10634	Canis lupus
9923	Canis lupus
10351	Canis lupus
776	Canis lupus
8635	Canis lupus
10102	Canis lupus
4263	Canis lupus
10161	Canis lupus
2836	Canis lupus
8258	Canis lupus
9954	Canis lupus
4782	Canis lupus
8462	Canis lupus
7448	Canis lupus
6665	Canis lupus
448	Canis lupus
5348	Canis lupus
1565	Canis lupus
6241	Canis lupus
10618	Canis lupus
6797	Canis lupus
3432	Canis lupus
6134	Canis lupus
11359	Canis lupus
6453	Canis lupus
3453	Canis lupus
7422	Canis lupus
5577	Canis lupus
1621	Canis lupus
7509	Canis lupus
5535	Canis lupus
3556	Canis lupus
2150	Canis lupus
6739	Canis lupus
7428	Canis lupus
6914	Canis lupus
1155	Canis lupus
5225	Canis lupus
10383	Canis lupus
7054	Canis lupus
9660	Canis lupus
11515	Canis lupus
11413	Canis lupus
6191	Canis lupus
2003	Canis lupus
1612	Canis lupus
4391	Canis lupus
10766	Canis lupus
4276	Canis lupus
4415	Canis lupus
10977	Canis lupus
3829	Canis lupus
2202	Canis lupus
6450	Canis lupus
4294	Canis lupus
5708	Canis lupus
2561	Canis lupus
8375	Canis lupus
1840	Canis lupus
8185	Canis lupus
10352	Canis lupus
658	Canis lupus
1440	Canis lupus
7958	Canis lupus
7764	Canis lupus
3787	Canis lupus
4635	Canis lupus
7652	Canis lupus
2600	Canis lupus
5556	Canis lupus
2940	Canis lupus
10996	Canis lupus
4746	Canis lupus
4745	Canis lupus
2111	Canis lupus
11204	Canis lupus
2425	Canis lupus
1962	Canis lupus
11021	Canis lupus
6188	Canis lupus
8169	Canis lupus
5091	Canis lupus
3948	Canis lupus
6939	Canis lupus
556	Canis lupus
155	Canis lupus
3720	Canis lupus
5414	Canis lupus
8287	Canis lupus
6786	Canis lupus
5443	Canis lupus
6037	Canis lupus
4311	Canis lupus
5765	Canis lupus
6382	Canis lupus
6203	Canis lupus
10280	Canis lupus
5541	Canis lupus
1692	Canis lupus
1698	Canis lupus
1111	Canis lupus
6206	Canis lupus
1963	Canis lupus
7800	Canis lupus
11002	Canis lupus
8013	Canis lupus
3557	Canis lupus
11626	Canis lupus
4054	Canis lupus
5025	Canis lupus
10589	Canis lupus
5156	Canis lupus
557	Canis lupus
7555	Canis lupus
6896	Canis lupus
11020	Canis lupus
6071	Canis lupus
9705	Canis lupus
5536	Canis lupus
8188	Canis lupus
8601	Canis lupus
5977	Canis lupus
2071	Canis lupus
8011	Canis lupus
10473	Canis lupus
9851	Canis lupus
11571	Canis lupus
872	Canis lupus
6117	Canis lupus
8730	Canis lupus
6619	Canis lupus
9038	Canis lupus
3265	Canis lupus
4440	Canis lupus
5024	Canis lupus
7200	Canis lupus
10915	Canis lupus
5146	Canis lupus
8682	Canis lupus
1446	Canis lupus
4670	Canis lupus
7825	Canis lupus
4156	Canis lupus
4962	Canis lupus
11228	Canis lupus
11654	Canis lupus
6591	Canis lupus
7443	Canis lupus
1655	Canis lupus
4321	Canis lupus
9063	Canis lupus
11422	Canis lupus
5776	Canis lupus
11675	Canis lupus
6266	Canis lupus
8738	Canis lupus
6006	Canis lupus
1639	Canis lupus
6397	Canis lupus
6724	Canis lupus
8495	Canis lupus
10830	Canis lupus
8311	Canis lupus
11405	Canis lupus
3434	Canis lupus
10804	Canis lupus
1835	Canis lupus
5521	Canis lupus
9742	Canis lupus
2462	Canis lupus
2654	Canis lupus
3407	Canis lupus
11070	Canis lupus
6030	Canis lupus
632	Canis lupus
8418	Canis lupus
2280	Canis lupus
2212	Canis lupus
1420	Canis lupus
7819	Canis lupus
9859	Canis lupus
8405	Canis lupus
7798	Canis lupus
2800	Canis lupus
2481	Canis lupus
4685	Canis lupus
4573	Canis lupus
1516	Canis lupus
8516	Canis lupus
1071	Canis lupus
9838	Canis lupus
4459	Canis lupus
772	Canis lupus
4990	Canis lupus
11171	Canis lupus
2751	Canis lupus
3655	Canis lupus
3067	Canis lupus
6519	Canis lupus
3068	Canis lupus
11444	Canis lupus
11415	Canis lupus
2947	Canis lupus
4284	Canis lupus
5050	Canis lupus
9302	Canis lupus
1912	Canis lupus
4541	Canis lupus
1930	Canis lupus
7539	Canis lupus
8031	Canis lupus
4230	Canis lupus
5975	Canis lupus
11319	Canis lupus
3142	Canis lupus
3319	Canis lupus
1802	Canis lupus
5897	Canis lupus
5048	Canis lupus
523	Canis lupus
4980	Canis lupus
5860	Canis lupus
700	Canis lupus
4881	Canis lupus
11241	Canis lupus
10635	Canis lupus
1777	Canis lupus
5378	Canis lupus
3099	Canis lupus
11509	Canis lupus
11610	Canis lupus
2663	Canis lupus
10601	Canis lupus
6379	Canis lupus
994	Canis lupus
9451	Canis lupus
4428	Canis lupus
7541	Canis lupus
868	Canis lupus
11156	Canis lupus
8411	Canis lupus
779	Canis lupus
7903	Canis lupus
6242	Canis lupus
10133	Canis lupus
661	Canis lupus
475	Canis lupus
3214	Canis lupus
5626	Canis lupus
5636	Canis lupus
1540	Canis lupus
466	Canis lupus
9997	Canis lupus
7605	Canis lupus
1944	Canis lupus
7665	Canis lupus
6709	Canis lupus
6737	Canis lupus
3221	Canis lupus
8103	Canis lupus
6960	Canis lupus
1357	Canis lupus
11064	Canis lupus
11237	Canis lupus
484	Canis lupus
9363	Canis lupus
11323	Canis lupus
9576	Canis lupus
1975	Canis lupus
8736	Canis lupus
4375	Canis lupus
6818	Canis lupus
8225	Canis lupus
7623	Canis lupus
11238	Canis lupus
4712	Canis lupus
1751	Canis lupus
4793	Canis lupus
2458	Canis lupus
8048	Canis lupus
4293	Canis lupus
3694	Canis lupus
2125	Canis lupus
2174	Canis lupus
9168	Canis lupus
9332	Canis lupus
10700	Canis lupus
6213	Canis lupus
2369	Canis lupus
11460	Canis lupus
9032	Canis lupus
6849	Canis lupus
1513	Canis lupus
951	Canis lupus
11144	Canis lupus
11653	Canis lupus
7277	Canis lupus
8395	Canis lupus
3927	Canis lupus
4548	Canis lupus
2333	Canis lupus
8940	Canis lupus
1632	Canis lupus
1417	Canis lupus
4592	Canis lupus
9495	Canis lupus
3636	Canis lupus
8708	Canis lupus
8680	Canis lupus
9943	Canis lupus
1907	Canis lupus
3729	Canis lupus
7179	Canis lupus
6399	Canis lupus
7008	Canis lupus
4041	Canis lupus
9205	Canis lupus
6272	Canis lupus
2395	Canis lupus
4787	Canis lupus
9913	Canis lupus
9768	Canis lupus
8492	Canis lupus
2051	Canis lupus
10078	Canis lupus
8999	Canis lupus
3088	Canis lupus
1718	Canis lupus
11343	Canis lupus
9805	Canis lupus
10269	Canis lupus
